game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
,"Sousa,Pedro Simao","Paramos Dominguez,R",[],[],"['rating_2000_9999', 'cohort_member']",0.03225806451612903,0.11290322580645161,124,124,23,"Sousa,Pedro Simao","Paramos Dominguez,R",0-1,2025.08.03,,Standard,,1907.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bogdanov,Egor","Veiga,Jose Francisco R P Neves",[],[],"['rating_2000_9999', 'cohort_member']",0.13986013986013987,0.2222222222222222,143,162,23,"Bogdanov,Egor","Veiga,Jose Francisco R P Neves",1/2-1/2,2025.08.03,,Standard,,2515.0,2390.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Barria,Jose","Dragnev,Valentin",[],[],"['rating_2000_9999', 'cohort_member']",0.12903225806451613,0.18333333333333332,124,120,23,"Barria,Jose","Dragnev,Valentin",1/2-1/2,2025.08.03,,Standard,,2371.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Koelle,Tobias","Silva,Pedro Gil Ferreira Da",[],[],"['rating_2000_9999', 'cohort_member']",0.11382113821138211,0.1527777777777778,123,144,23,"Koelle,Tobias","Silva,Pedro Gil Ferreira Da",1-0,2025.08.03,,Standard,,2466.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Larkin,Vladyslav","Ouellet,Maili-Jade",[],[],"['rating_2000_9999', 'cohort_member']",0.25190839694656486,0.19736842105263158,131,152,23,"Larkin,Vladyslav","Ouellet,Maili-Jade",1-0,2025.08.03,,Standard,,2450.0,2350.0,0.0,0.0,0.0,0.0,0.625,0.75,0.0,0.0,0.0,0.0,0.75,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Druska,J","Wu,Derek",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.04411764705882353,113,136,23,"Druska,J","Wu,Derek",1-0,2025.08.03,,Standard,,2429.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Nandhidhaa,P","Spraggett,K",[],[],"['rating_2000_9999', 'cohort_member']",0.13333333333333333,0.0847457627118644,135,118,23,"Nandhidhaa,P","Spraggett,K",0-1,2025.08.03,,Standard,,2330.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dzida,Kamil","Pandey,Srishti",[],[],"['rating_2000_9999', 'cohort_member']",0.21568627450980393,0.2537313432835821,153,134,23,"Dzida,Kamil","Pandey,Srishti",1-0,2025.08.03,,Standard,,2400.0,2202.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Prado Acebo,Ines","Khamrakulov,I",[],[],"['rating_2000_9999', 'cohort_member']",0.02877697841726619,0.0,139,122,23,"Prado Acebo,Ines","Khamrakulov,I",1-0,2025.08.03,,Standard,,2173.0,2384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ribeiro,Gustavo","Martins,Bruno Andre Leite",[],[],"['rating_2000_9999', 'cohort_member']",0.09558823529411764,0.20270270270270271,136,148,23,"Ribeiro,Gustavo","Martins,Bruno Andre Leite",0-1,2025.08.03,,Standard,,2314.0,2378.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.5416666666666666,0.2,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jesumarian,Rebecca","Niedbala,Bartlomiej",[],[],"['rating_2000_9999', 'cohort_member']",0.20588235294117646,0.0958904109589041,136,146,23,"Jesumarian,Rebecca","Niedbala,Bartlomiej",0-1,2025.08.03,,Standard,,1864.0,2376.0,0.0,0.0,0.625,0.16666666666666666,0.375,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Mis,Mieszko","Cordeiro,Joao Carlos Santos F",[],[],"['rating_2000_9999', 'cohort_member']",0.17692307692307693,0.01639344262295082,130,122,23,"Mis,Mieszko","Cordeiro,Joao Carlos Santos F",1-0,2025.08.03,,Standard,,2367.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Silva,Jose Lucas Ferreira","Campora,D",[],[],"['rating_2000_9999', 'cohort_member']",0.3161764705882353,0.11764705882352941,136,136,23,"Silva,Jose Lucas Ferreira","Campora,D",1/2-1/2,2025.08.03,,Standard,,1969.0,2363.0,0.0,0.0,0.2916666666666667,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Balaji,Aaravamudhan","Shadrina,Eva",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.1044776119402985,129,134,23,"Balaji,Aaravamudhan","Shadrina,Eva",0-1,2025.08.03,,Standard,,2351.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Perdiguero Herreros,Alejandro","Prie,E",[],[],"['rating_2000_9999', 'cohort_member']",0.015625,0.15384615384615385,128,130,23,"Perdiguero Herreros,Alejandro","Prie,E",0-1,2025.08.03,,Standard,,1955.0,2327.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Caturra,Rafael Dias","Roselli Mailhe,B",[],[],"['rating_2000_9999', 'cohort_member']",0.125,0.11392405063291139,120,158,23,"Caturra,Rafael Dias","Roselli Mailhe,B",0-1,2025.08.03,,Standard,,1929.0,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sismeiro,Miguel","Morell,Ludvig",[],[],"['rating_2000_9999', 'cohort_member']",0.053691275167785234,0.06666666666666667,149,150,23,"Sismeiro,Miguel","Morell,Ludvig",1-0,2025.08.03,,Standard,,2305.0,1907.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Goncalves,Samuel Jesus P","Bras,Hugo Miguel Pereira",[],[],"['rating_2000_9999', 'cohort_member']",0.18055555555555555,0.028985507246376812,144,138,23,"Goncalves,Samuel Jesus P","Bras,Hugo Miguel Pereira",1-0,2025.08.03,,Standard,,2264.0,1901.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.20833333333333334,0.0,0.0,0.16666666666666666,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ryabukhin,Roman","Andrade,Ricardo Sarmento",[],[],"['rating_2000_9999', 'cohort_member']",0.17424242424242425,0.16417910447761194,132,134,23,"Ryabukhin,Roman","Andrade,Ricardo Sarmento",1-0,2025.08.03,,Standard,,2236.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bauer,Thomas","Frutuoso,Tiago",[],[],"['rating_2000_9999', 'cohort_member']",0.15384615384615385,0.2537313432835821,117,134,23,"Bauer,Thomas","Frutuoso,Tiago",1-0,2025.08.03,,Standard,,2189.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.75,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Andrade,C1","Alvarez Pampillon,Antonio",[],[],"['rating_2000_9999', 'cohort_member']",0.13986013986013987,0.15625,143,128,23,"Andrade,C1","Alvarez Pampillon,Antonio",0-1,2025.08.03,,Standard,,1925.0,2174.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Neto,Dinis Fonseca","Afonso,Joao Pedro",[],[],"['rating_2000_9999', 'cohort_member']",0.12878787878787878,0.11864406779661017,132,118,23,"Neto,Dinis Fonseca","Afonso,Joao Pedro",0-1,2025.08.03,,Standard,,1909.0,2144.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Silva,Fi","Le Pen,S",[],[],"['rating_2000_9999', 'cohort_member']",0.18253968253968253,0.0,126,126,23,"Silva,Fi","Le Pen,S",0-1,2025.08.03,,Standard,,1897.0,2127.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Aakash,G","Abalmaz,Pavlo",[],[],"['rating_2000_9999', 'cohort_member']",0.16778523489932887,0.09859154929577464,149,142,23,"Aakash,G","Abalmaz,Pavlo",1-0,2025.08.03,,Standard,,2126.0,1620.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.875,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lachever,Diogo Freire","Sanroman Costas,Mauro",[],[],"['rating_2000_9999', 'cohort_member']",0.10256410256410256,0.15942028985507245,117,138,23,"Lachever,Diogo Freire","Sanroman Costas,Mauro",0-1,2025.08.03,,Standard,,1891.0,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Farias,David Nuno M E","Barkasheva,Sofia",[],[],"['rating_2000_9999', 'cohort_member']",0.2653061224489796,0.25,147,128,23,"Farias,David Nuno M E","Barkasheva,Sofia",1/2-1/2,2025.08.03,,Standard,,2117.0,1869.0,0.0,0.0,0.4583333333333333,0.0,0.2916666666666667,0.7272727272727273,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Cymbron,Victoria","Cabanas Lopez,Manuel Anxo",[],[],"['rating_2000_9999', 'cohort_member']",0.10655737704918032,0.0,122,140,23,"Cymbron,Victoria","Cabanas Lopez,Manuel Anxo",0-1,2025.08.03,,Standard,,1840.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Costa,Tomas Pereira","Adam,Rafael",[],[],"['rating_2000_9999', 'cohort_member']",0.11450381679389313,0.11940298507462686,131,134,23,"Costa,Tomas Pereira","Adam,Rafael",0-1,2025.08.03,,Standard,,1771.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Teixeira,Tiago Guedes","Goncalves,Lucas Jordao",[],[],"['rating_2000_9999', 'cohort_member']",0.20863309352517986,0.11594202898550725,139,138,23,"Teixeira,Tiago Guedes","Goncalves,Lucas Jordao",0-1,2025.08.03,,Standard,,1753.0,2027.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Silva,Gabriel F M B","Sai,Kiran Y",[],[],"['rating_2000_9999', 'cohort_member']",0.09848484848484848,0.02666666666666667,132,150,23,"Silva,Gabriel F M B","Sai,Kiran Y",0-1,2025.08.03,,Standard,,1532.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.5416666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Haladaj,Adam","Socko,B",[],[],"['rating_2000_9999', 'cohort_member']",0.04666666666666667,0.045454545454545456,150,132,23,"Haladaj,Adam","Socko,B",0-1,2025.07.31,,Standard,,1962.0,2574.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kosakowski,Jakub","Krynicki,Filip",[],[],"['rating_2000_9999', 'cohort_member']",0.2222222222222222,0.125,144,128,23,"Kosakowski,Jakub","Krynicki,Filip",1-0,2025.07.31,,Standard,,2551.0,1951.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dobrowolski,Kamil","Janik,Igor",[],[],"['rating_2000_9999', 'cohort_member']",0.23134328358208955,0.0,134,124,23,"Dobrowolski,Kamil","Janik,Igor",1/2-1/2,2025.07.31,,Standard,,1934.0,2519.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sowinski,Pawel","Businski,Jan",[],[],"['rating_2000_9999', 'cohort_member']",0.1015625,0.15714285714285714,128,140,23,"Sowinski,Pawel","Businski,Jan",1-0,2025.07.31,,Standard,,2458.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Marcinkowski,Adam","Psyk,Radoslaw",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.14285714285714285,120,154,23,"Marcinkowski,Adam","Psyk,Radoslaw",0-1,2025.07.31,,Standard,,1918.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jakubowski,K","Pieczulis,Blazej",[],[],"['rating_2000_9999', 'cohort_member']",0.16428571428571428,0.10144927536231885,140,138,23,"Jakubowski,K","Pieczulis,Blazej",1-0,2025.07.31,,Standard,,2443.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bartoszewicz,M","Nainys,Zanas",[],[],"['rating_2000_9999', 'cohort_member']",0.1292517006802721,0.11842105263157894,147,152,23,"Bartoszewicz,M","Nainys,Zanas",0-1,2025.07.31,,Standard,,1878.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.7916666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dobrowolski,P","Mickunaite,Agne",[],[],"['rating_2000_9999', 'cohort_member']",0.1388888888888889,0.0,144,130,23,"Dobrowolski,P","Mickunaite,Agne",1-0,2025.07.31,,Standard,,2393.0,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wasiluk,Mateusz","Socko,M",[],[],"['rating_2000_9999', 'cohort_member']",0.16891891891891891,0.0,148,114,23,"Wasiluk,Mateusz","Socko,M",0-1,2025.07.31,,Standard,,1875.0,2362.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Vardanyan,Aras","Szuminski,Jakub",[],[],"['rating_2000_9999', 'cohort_member']",0.014388489208633094,0.016129032258064516,139,124,23,"Vardanyan,Aras","Szuminski,Jakub",1-0,2025.07.31,,Standard,,2351.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Serafin,Franciszek","Malisauskas,V",[],[],"['rating_2000_9999', 'cohort_member']",0.14893617021276595,0.08955223880597014,141,134,23,"Serafin,Franciszek","Malisauskas,V",1/2-1/2,2025.07.31,,Standard,,1858.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Antolak,Julia","Czarniecki,Pawel",[],[],"['rating_2000_9999', 'cohort_member']",0.14864864864864866,0.14864864864864866,148,148,23,"Antolak,Julia","Czarniecki,Pawel",0-1,2025.07.31,,Standard,,2280.0,1855.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Praspaliauskas,Matas","Goluch,P",[],[],"['rating_2000_9999', 'cohort_member']",0.30597014925373134,0.06349206349206349,134,126,23,"Praspaliauskas,Matas","Goluch,P",0-1,2025.07.31,,Standard,,1846.0,2254.0,0.2916666666666667,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.875,0.3333333333333333,0.375,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rudzinska,Michalina","Borowik,Karol",[],[],"['rating_2000_9999', 'cohort_member']",0.028985507246376812,0.07575757575757576,138,132,23,"Rudzinska,Michalina","Borowik,Karol",1-0,2025.07.31,,Standard,,2231.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czarnowicz,Michal","Kalvaitis,S",[],[],"['rating_2000_9999', 'cohort_member']",0.058333333333333334,0.04225352112676056,120,142,23,"Czarnowicz,Michal","Kalvaitis,S",1/2-1/2,2025.07.31,,Standard,,1782.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Moczulski,Michal","Cibulskyte,Smilte",[],[],"['rating_2000_9999', 'cohort_member']",0.20261437908496732,0.25,153,128,23,"Moczulski,Michal","Cibulskyte,Smilte",1-0,2025.07.31,,Standard,,2147.0,1780.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Racis,Weronika","Rimeikis,A",[],[],"['rating_2000_9999', 'cohort_member']",0.15671641791044777,0.0547945205479452,134,146,23,"Racis,Weronika","Rimeikis,A",1/2-1/2,2025.07.31,,Standard,,1776.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Borowik,Wojciech","Palejko,Gabriela",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.1044776119402985,135,134,23,"Borowik,Wojciech","Palejko,Gabriela",0-1,2025.07.31,,Standard,,2115.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Chmiel,Kuba","Jasiulewicz,Dawid",[],[],"['rating_2000_9999', 'cohort_member']",0.21897810218978103,0.125,137,128,23,"Chmiel,Kuba","Jasiulewicz,Dawid",0-1,2025.07.31,,Standard,,1753.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.6666666666666666,0.4583333333333333,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gavenavicius,Karolis","Sapinski,Sebastian",[],[],"['rating_2000_9999', 'cohort_member']",0.15833333333333333,0.125,120,144,23,"Gavenavicius,Karolis","Sapinski,Sebastian",1-0,2025.07.31,,Standard,,2094.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Butkiewicz,Hanna","Sawicki,Dorian",[],[],"['rating_2000_9999', 'cohort_member']",0.2028985507246377,0.07936507936507936,138,126,23,"Butkiewicz,Hanna","Sawicki,Dorian",0-1,2025.07.31,,Standard,,1727.0,2089.0,0.0,0.0,0.4583333333333333,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Butkiewicz,Jan","Borowik,Monika",[],[],"['rating_2000_9999', 'cohort_member']",0.16030534351145037,0.15384615384615385,131,130,23,"Butkiewicz,Jan","Borowik,Monika",1-0,2025.07.31,,Standard,,2083.0,1724.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czachurski,Ignacy","Posaskov,Nikita",[],[],"['rating_2000_9999', 'cohort_member']",0.1865671641791045,0.1206896551724138,134,116,23,"Czachurski,Ignacy","Posaskov,Nikita",0-1,2025.07.31,,Standard,,1724.0,2071.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ryszkiewicz,Ad","Saliuk,Maryia",[],[],"['rating_2000_9999', 'cohort_member']",0.2777777777777778,0.09836065573770492,144,122,23,"Ryszkiewicz,Ad","Saliuk,Maryia",0-1,2025.07.31,,Standard,,2011.0,1717.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Socko,B","Moczulski,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.16129032258064516,115,124,23,"Socko,B","Moczulski,Michal",1-0,2025.08.01,,Standard,,2574.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jasiulewicz,Dawid","Sowinski,Pawel",[],[],"['rating_2000_9999', 'cohort_member']",0.16535433070866143,0.16666666666666666,127,144,23,"Jasiulewicz,Dawid","Sowinski,Pawel",0-1,2025.08.01,,Standard,,2109.0,2458.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Psyk,Radoslaw","Gavenavicius,Karolis",[],[],"['rating_2000_9999', 'cohort_member']",0.015625,0.022058823529411766,128,136,23,"Psyk,Radoslaw","Gavenavicius,Karolis",1-0,2025.08.01,,Standard,,2451.0,2094.0,0.0,0.08333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
